MMSI_CODE,DATETIME,MMAF_CODE,MMAF_NM,MMSI_NM,WIND_DIRECT,WIND_SPEED,AIR_TEMPERATURE,HUMIDITY,AIR_PRESSURE
994401021,20220113111000,102,인천청,서포리남방등표,356,9.3,-2.3,1,1020
994401021,20220113112000,102,인천청,서포리남방등표,289,13.4,-2.3,1,1020
994401021,20220113113000,102,인천청,서포리남방등표,290,11.8,-2.4,1,1020
994401021,20220113114000,102,인천청,서포리남방등표,289,13.4,-2.2,1,1020
994401021,20220113115000,102,인천청,서포리남방등표,282,12.9,-2,1,1020
994401021,20220113120000,102,인천청,서포리남방등표,282,13.9,-2,1,1020
994401021,20220113121000,102,인천청,서포리남방등표,288,12.3,-2,1,1020
994401021,20220113122000,102,인천청,서포리남방등표,303,11.3,-2.1,1,1020
994401021,20220113123000,102,인천청,서포리남방등표,301,9.3,-2.1,1,1020
994401021,20220113124000,102,인천청,서포리남방등표,287,10.3,-2.1,1,1020
994401021,20220113125000,102,인천청,서포리남방등표,286,10.8,-2.1,1,1020
994401021,20220113130000,102,인천청,서포리남방등표,286,9.8,-2.1,1,1019
994401021,20220113131000,102,인천청,서포리남방등표,288,11.3,-1.9,1,1019
994401021,20220113132000,102,인천청,서포리남방등표,288,11.3,-1.8,1,1019
994401021,20220113133000,102,인천청,서포리남방등표,286,10.3,-1.8,1,1019
994401021,20220113134000,102,인천청,서포리남방등표,285,9.8,-1.9,1,1019
994401021,20220113135000,102,인천청,서포리남방등표,288,11.3,-1.8,1,1019
994401021,20220113140000,102,인천청,서포리남방등표,286,13.4,-1.7,1,1019
994401021,20220113141000,102,인천청,서포리남방등표,290,9.3,-1.9,1,1019
994401021,20220113142000,102,인천청,서포리남방등표,286,11.8,-1.8,1,1019
994401021,20220113143000,102,인천청,서포리남방등표,297,9.8,-1.7,1,1019
994401021,20220113144000,102,인천청,서포리남방등표,289,11.8,-1.8,1,1019
994401021,20220113145000,102,인천청,서포리남방등표,297,8.7,-1.8,1,1019
994401022,20220113000000,102,인천청,북장자서등표,318,16.5,-5.2,53,1020
994401022,20220113001000,102,인천청,북장자서등표,298,17,-5.1,50,1021
994401022,20220113002000,102,인천청,북장자서등표,316,20.6,-4.9,50,1021
994401022,20220113003000,102,인천청,북장자서등표,325,,-4.8,46,1020
994401022,20220113004000,102,인천청,북장자서등표,332,5.7,-4.7,44,1020
994401022,20220113005000,102,인천청,북장자서등표,323,9.8,-4.5,44,1020
994401022,20220113010000,102,인천청,북장자서등표,349,15.9,-4.4,45,1020
994401022,20220113011000,102,인천청,북장자서등표,317,,-4.2,46,1020
994401022,20220113012000,102,인천청,북장자서등표,323,,-4,45,1020
994401022,20220113013000,102,인천청,북장자서등표,315,18.5,-3.9,43,1020
994401022,20220113014000,102,인천청,북장자서등표,322,15.9,-3.9,41,1020
994401022,20220113015000,102,인천청,북장자서등표,310,19,-3.9,42,1020
994401022,20220113020000,102,인천청,북장자서등표,312,11.8,-3.8,40,1020
994401022,20220113021000,102,인천청,북장자서등표,314,14.9,-3.7,42,1021
994401022,20220113022000,102,인천청,북장자서등표,324,,-3.7,43,1020
994401022,20220113023000,102,인천청,북장자서등표,334,25.2,-3.6,41,1020
994401022,20220113024000,102,인천청,북장자서등표,330,29.8,-3.6,40,1020
994401022,20220113025000,102,인천청,북장자서등표,311,,-3.5,39,1020
994401022,20220113030000,102,인천청,북장자서등표,313,16.5,-3.5,41,1021
994401022,20220113031000,102,인천청,북장자서등표,329,12.3,-3.4,42,1021
994401022,20220113032000,102,인천청,북장자서등표,327,15.9,-3.4,42,1021
994401022,20220113033000,102,인천청,북장자서등표,334,7.7,-3.3,42,1021
994401022,20220113034000,102,인천청,북장자서등표,338,9.8,-3.3,41,1021
994401022,20220113035000,102,인천청,북장자서등표,331,4.1,-3.2,40,1021
994401022,20220113040000,102,인천청,북장자서등표,332,5.1,-3.2,39,1021
994401022,20220113041000,102,인천청,북장자서등표,334,,-3.3,40,1021
994401022,20220113042000,102,인천청,북장자서등표,320,22.6,-3.2,41,1021
994401022,20220113043000,102,인천청,북장자서등표,324,,-3.1,41,1021
994401022,20220113044000,102,인천청,북장자서등표,335,15.9,-3.1,41,1021
994401022,20220113045000,102,인천청,북장자서등표,331,12.3,-3.1,42,1021
994401022,20220113050000,102,인천청,북장자서등표,343,,-3.2,42,1020
994401022,20220113051000,102,인천청,북장자서등표,333,21.6,-3.1,44,1021
994401022,20220113052000,102,인천청,북장자서등표,331,15.4,-3.1,43,1020
994401022,20220113053000,102,인천청,북장자서등표,324,9.3,-3,42,1020
994401022,20220113054000,102,인천청,북장자서등표,335,8.2,-3,43,1020
994401022,20220113055000,102,인천청,북장자서등표,323,,-3,41,1020
994401022,20220113060000,102,인천청,북장자서등표,332,,-3,45,1020
994401022,20220113061000,102,인천청,북장자서등표,314,8.7,-2.9,44,1020
994401022,20220113062000,102,인천청,북장자서등표,330,9.8,-2.8,45,1020
994401022,20220113063000,102,인천청,북장자서등표,319,9.3,-2.7,43,1020
994401022,20220113064000,102,인천청,북장자서등표,328,9.8,-2.6,43,1020
994401022,20220113065000,102,인천청,북장자서등표,319,2.6,-2.7,42,1020
994401022,20220113070000,102,인천청,북장자서등표,321,,-2.7,42,1020
994401022,20220113071000,102,인천청,북장자서등표,331,,-2.8,42,1020
994401022,20220113072000,102,인천청,북장자서등표,325,,-2.8,43,1020
994401022,20220113073000,102,인천청,북장자서등표,335,10.3,-2.8,43,1020
994401022,20220113074000,102,인천청,북장자서등표,319,19.5,-2.8,44,1019
994401022,20220113075000,102,인천청,북장자서등표,331,,-2.8,45,1019
994401022,20220113080000,102,인천청,북장자서등표,333,4.6,-2.7,47,1019
994401022,20220113081000,102,인천청,북장자서등표,342,7.7,-2.8,48,1019
994401022,20220113082000,102,인천청,북장자서등표,343,3.1,-2.9,48,1019
994401022,20220113083000,102,인천청,북장자서등표,341,6.2,-3,48,1019
994401022,20220113084000,102,인천청,북장자서등표,329,6.7,-3,48,1019
994401022,20220113085000,102,인천청,북장자서등표,325,5.7,-3,48,1019
994401022,20220113090000,102,인천청,북장자서등표,354,,-2.9,50,1019
994401022,20220113091000,102,인천청,북장자서등표,338,,-3.1,51,1019
994401022,20220113092000,102,인천청,북장자서등표,350,,-3.2,51,1019
994401022,20220113093000,102,인천청,북장자서등표,348,15.9,-3.4,48,1019
994401022,20220113094000,102,인천청,북장자서등표,357,13.4,-3.4,45,1019
994401022,20220113095000,102,인천청,북장자서등표,341,14.4,-3.4,49,1019
994401022,20220113100000,102,인천청,북장자서등표,342,9.3,-3.6,51,1019
994401022,20220113101000,102,인천청,북장자서등표,353,9.3,-3.8,56,1018
994401022,20220113102000,102,인천청,북장자서등표,359,,-3.9,58,1018
994401022,20220113103000,102,인천청,북장자서등표,349,,-4,66,1018
994401022,20220113104000,102,인천청,북장자서등표,3,24.7,-4.2,68,1018
994401022,20220113105000,102,인천청,북장자서등표,9,26.2,-4.3,68,1018
994401022,20220113110000,102,인천청,북장자서등표,345,21.6,-4.5,73,1018
994401022,20220113111000,102,인천청,북장자서등표,359,18,-4.4,71,1018
994401022,20220113112000,102,인천청,북장자서등표,,,-4.5,69,1018
994401022,20220113113000,102,인천청,북장자서등표,351,18,-4.7,70,1018
994401022,20220113114000,102,인천청,북장자서등표,350,17.5,-4.8,72,1018
994401022,20220113115000,102,인천청,북장자서등표,17,17.5,-4.7,72,1018
994401022,20220113120000,102,인천청,북장자서등표,5,,-4.9,67,1018
994401022,20220113121000,102,인천청,북장자서등표,358,,-4.8,65,1018
994401022,20220113122000,102,인천청,북장자서등표,349,21.1,-4.6,63,1018
994401022,20220113123000,102,인천청,북장자서등표,15,14.9,-4.3,62,1018
994401022,20220113124000,102,인천청,북장자서등표,11,12.3,-4.7,69,1018
994401022,20220113125000,102,인천청,북장자서등표,354,17.5,-5.1,73,1018
994401022,20220113130000,102,인천청,북장자서등표,352,13.4,-5,75,1018
994401022,20220113131000,102,인천청,북장자서등표,336,11.3,-5,73,
994401022,20220113132000,102,인천청,북장자서등표,325,8.2,-4.4,67,
994401022,20220113133000,102,인천청,북장자서등표,319,,-4.2,65,1017
994401022,20220113134000,102,인천청,북장자서등표,322,,-4,62,1017
994401022,20220113135000,102,인천청,북장자서등표,326,11.8,-3.8,58,1017
994401022,20220113140000,102,인천청,북장자서등표,350,,-3.7,55,1017
994401022,20220113141000,102,인천청,북장자서등표,335,24.2,-3.7,53,1017
994401022,20220113142000,102,인천청,북장자서등표,335,25.2,-3.6,54,1017
994401022,20220113143000,102,인천청,북장자서등표,338,25.2,-3.6,54,1017
994401022,20220113144000,102,인천청,북장자서등표,331,28.3,-3.6,55,1018
994401022,20220113145000,102,인천청,북장자서등표,328,,-3.5,55,1018
994401023,20220113000000,102,인천청,초치암등표,60,3.6,-3,0,1020
994401023,20220113001000,102,인천청,초치암등표,41,4.6,-2.5,0,1020
994401023,20220113002000,102,인천청,초치암등표,52,2.6,-3,0,1019
994401023,20220113003000,102,인천청,초치암등표,68,4.1,-2.8,0,1019
994401023,20220113004000,102,인천청,초치암등표,95,2.6,-3.1,0,1019
994401023,20220113005000,102,인천청,초치암등표,61,3.1,-3.1,0,1019
994401023,20220113010000,102,인천청,초치암등표,48,2.1,-3.6,0,1019
994401023,20220113011000,102,인천청,초치암등표,74,2.1,-3.6,0,1019
994401023,20220113012000,102,인천청,초치암등표,91,3.6,-3.7,0,1019
994401023,20220113013000,102,인천청,초치암등표,89,4.1,-3.9,0,1019
994401023,20220113014000,102,인천청,초치암등표,79,3.1,-4.3,0,1019
994401023,20220113015000,102,인천청,초치암등표,98,4.1,-4.5,0,1019
994401023,20220113020000,102,인천청,초치암등표,93,3.1,-4.4,0,1019
994401023,20220113021000,102,인천청,초치암등표,101,3.1,,0,1019
994401023,20220113022000,102,인천청,초치암등표,83,3.1,,0,1019
994401023,20220113023000,102,인천청,초치암등표,97,2.6,,0,1019
994401023,20220113024000,102,인천청,초치암등표,82,3.1,,0,1019
994401023,20220113025000,102,인천청,초치암등표,81,4.1,,0,1019
994401023,20220113030000,102,인천청,초치암등표,76,4.1,,0,1019
994401023,20220113031000,102,인천청,초치암등표,95,3.6,,0,1019
994401023,20220113032000,102,인천청,초치암등표,82,3.6,,0,1018
994401023,20220113033000,102,인천청,초치암등표,80,3.6,,0,1018
994401023,20220113034000,102,인천청,초치암등표,92,3.1,,0,1018
994401023,20220113035000,102,인천청,초치암등표,85,3.6,,0,1018
994401023,20220113040000,102,인천청,초치암등표,72,4.1,,0,1018
994401023,20220113041000,102,인천청,초치암등표,74,4.1,,0,1018
994401023,20220113042000,102,인천청,초치암등표,52,4.1,,0,1018
994401023,20220113043000,102,인천청,초치암등표,60,4.1,,0,1018
994401023,20220113044000,102,인천청,초치암등표,44,5.1,-4.1,0,1018
994401023,20220113045000,102,인천청,초치암등표,41,4.1,-3.8,0,1018
994401023,20220113050000,102,인천청,초치암등표,43,4.6,-3.4,0,1018
994401023,20220113051000,102,인천청,초치암등표,52,5.7,-3.4,0,1018
994401023,20220113052000,102,인천청,초치암등표,46,5.7,-3,0,1018
994401023,20220113053000,102,인천청,초치암등표,39,7.2,-3,0,1018
994401023,20220113054000,102,인천청,초치암등표,49,7.2,-3,0,1018
994401023,20220113055000,102,인천청,초치암등표,41,7.2,-3.6,0,1018
994401023,20220113060000,102,인천청,초치암등표,60,6.2,-3.2,0,1018
994401023,20220113061000,102,인천청,초치암등표,50,7.7,-3.6,0,1019
994401023,20220113062000,102,인천청,초치암등표,46,6.7,-3.7,0,1019
994401023,20220113063000,102,인천청,초치암등표,57,6.7,-4.2,0,1019
994401023,20220113064000,102,인천청,초치암등표,63,6.7,-4.1,0,1019
994401023,20220113065000,102,인천청,초치암등표,40,6.7,-4.3,0,1019
994401023,20220113070000,102,인천청,초치암등표,65,5.7,-4.2,0,1019
994401023,20220113071000,102,인천청,초치암등표,55,5.1,-4.2,0,1019
994401023,20220113072000,102,인천청,초치암등표,52,6.2,-4.2,0,1019
994401023,20220113073000,102,인천청,초치암등표,46,4.6,-4.3,0,1019
994401023,20220113074000,102,인천청,초치암등표,59,6.7,-4.3,0,1020
994401023,20220113075000,102,인천청,초치암등표,36,7.2,-4.4,0,1019
994401023,20220113080000,102,인천청,초치암등표,37,7.2,-4.2,0,1020
994401023,20220113081000,102,인천청,초치암등표,45,7.7,-4.1,0,1020
994401023,20220113082000,102,인천청,초치암등표,52,5.7,-4.3,0,1020
994401023,20220113083000,102,인천청,초치암등표,46,7.7,-3.9,0,1020
994401023,20220113084000,102,인천청,초치암등표,36,7.2,-3.8,0,1020
994401023,20220113085000,102,인천청,초치암등표,40,5.7,-3.6,0,1020
994401023,20220113090000,102,인천청,초치암등표,42,8.2,-3.9,0,1020
994401023,20220113091000,102,인천청,초치암등표,38,8.2,-3.8,0,1020
994401023,20220113092000,102,인천청,초치암등표,31,9.3,-3.6,0,1020
994401023,20220113093000,102,인천청,초치암등표,33,7.7,-3.6,0,1020
994401023,20220113094000,102,인천청,초치암등표,41,8.7,-3.7,0,1020
994401023,20220113095000,102,인천청,초치암등표,38,9.3,-4.1,0,1021
994401023,20220113100000,102,인천청,초치암등표,43,8.7,-3.9,0,1021
994401023,20220113101000,102,인천청,초치암등표,51,8.7,-3.9,0,1021
994401023,20220113102000,102,인천청,초치암등표,41,7.7,-4.1,0,1021
994401023,20220113103000,102,인천청,초치암등표,50,9.3,-4.1,0,1020
994401023,20220113104000,102,인천청,초치암등표,36,10.3,-3.9,0,1021
994401023,20220113105000,102,인천청,초치암등표,42,7.7,-3.6,0,1021
994401023,20220113110000,102,인천청,초치암등표,45,11.3,-3.9,0,1021
994401023,20220113111000,102,인천청,초치암등표,37,8.7,-3.7,0,1021
994401023,20220113112000,102,인천청,초치암등표,34,9.8,-3.9,0,1021
994401023,20220113113000,102,인천청,초치암등표,52,6.7,-4.2,0,1021
994401023,20220113114000,102,인천청,초치암등표,36,6.7,-4.1,0,1021
994401023,20220113115000,102,인천청,초치암등표,47,6.7,-4.3,0,1021
994401023,20220113120000,102,인천청,초치암등표,44,7.2,-4.1,0,1021
994401023,20220113121000,102,인천청,초치암등표,34,6.7,-3.9,0,1021
994401023,20220113122000,102,인천청,초치암등표,44,7.7,-3.6,0,1021
994401023,20220113123000,102,인천청,초치암등표,34,6.2,-3.9,0,1021
994401023,20220113124000,102,인천청,초치암등표,31,8.2,-3.7,0,1020
994401023,20220113125000,102,인천청,초치암등표,51,6.7,-3.9,0,1020
994401023,20220113130000,102,인천청,초치암등표,24,6.2,-3.2,0,1021
994401023,20220113131000,102,인천청,초치암등표,39,7.2,-3.7,0,1020
994401023,20220113132000,102,인천청,초치암등표,40,7.2,-3.9,0,1020
994401023,20220113133000,102,인천청,초치암등표,51,6.2,-3.6,0,1021
994401023,20220113134000,102,인천청,초치암등표,35,8.2,-3.7,0,1020
994401023,20220113135000,102,인천청,초치암등표,29,7.7,-3.6,0,1020
994401023,20220113140000,102,인천청,초치암등표,37,5.7,-3.7,0,1020
994401023,20220113141000,102,인천청,초치암등표,39,7.7,-3.3,0,1020
994401023,20220113142000,102,인천청,초치암등표,43,8.2,-3.6,0,1020
994401023,20220113143000,102,인천청,초치암등표,37,7.7,-3.4,0,1020
994401023,20220113144000,102,인천청,초치암등표,41,5.7,-3.7,0,1020
994401023,20220113145000,102,인천청,초치암등표,31,5.1,-3.2,0,1020
994401024,20220113000000,102,인천청,민어탄등표,,,,,
994401024,20220113001000,102,인천청,민어탄등표,331,,,38,
994401024,20220113002000,102,인천청,민어탄등표,307,3.1,-1.2,40,1020
994401024,20220113003000,102,인천청,민어탄등표,333,2.1,-1,41,1020
994401024,20220113004000,102,인천청,민어탄등표,341,1.5,-1.1,38,1020
994401024,20220113005000,102,인천청,민어탄등표,329,2.1,-1.2,39,1019
994401024,20220113010000,102,인천청,민어탄등표,324,3.1,-1.4,39,1019
994401024,20220113011000,102,인천청,민어탄등표,7,3.1,-1.4,39,1019
994401024,20220113012000,102,인천청,민어탄등표,318,3.6,-1.4,43,1019
994401024,20220113013000,102,인천청,민어탄등표,310,2.6,-1.6,44,1019
994401024,20220113014000,102,인천청,민어탄등표,340,4.1,-1.5,58,1019
994401024,20220113015000,102,인천청,민어탄등표,344,5.7,-1.8,65,1019
994401024,20220113020000,102,인천청,민어탄등표,340,5.7,-1.7,69,1019
994401024,20220113021000,102,인천청,민어탄등표,350,4.1,-2.1,72,1019
994401024,20220113022000,102,인천청,민어탄등표,351,4.6,-2.3,74,1019
994401024,20220113023000,102,인천청,민어탄등표,358,5.7,-2.8,78,1019
994401024,20220113024000,102,인천청,민어탄등표,356,4.6,-2.6,79,1019
994401024,20220113025000,102,인천청,민어탄등표,6,4.6,-3.1,79,1019
994401024,20220113030000,102,인천청,민어탄등표,12,4.6,-3,78,1019
994401024,20220113031000,102,인천청,민어탄등표,15,5.7,-2.9,77,1019
994401024,20220113032000,102,인천청,민어탄등표,1,6.7,-3.1,76,1019
994401024,20220113033000,102,인천청,민어탄등표,1,5.7,-3.4,77,1019
994401024,20220113034000,102,인천청,민어탄등표,7,6.7,-3.6,82,1019
994401024,20220113035000,102,인천청,민어탄등표,357,7.2,-3.6,86,
994401024,20220113040000,102,인천청,민어탄등표,352,7.2,-3.7,87,
994401024,20220113041000,102,인천청,민어탄등표,349,8.2,-3.7,88,
994401024,20220113042000,102,인천청,민어탄등표,349,8.2,-3.7,88,
994401024,20220113043000,102,인천청,민어탄등표,338,8.2,-3.7,89,
994401024,20220113044000,102,인천청,민어탄등표,340,8.7,-3.7,89,
994401024,20220113045000,102,인천청,민어탄등표,319,7.7,-3.8,90,
994401024,20220113050000,102,인천청,민어탄등표,311,9.8,-3.9,90,
994401024,20220113051000,102,인천청,민어탄등표,306,8.2,-3.7,90,
994401024,20220113052000,102,인천청,민어탄등표,317,9.8,-3.8,87,
994401024,20220113053000,102,인천청,민어탄등표,298,10.8,-3.3,70,
994401024,20220113054000,102,인천청,민어탄등표,317,11.8,-3.1,60,
994401024,20220113055000,102,인천청,민어탄등표,319,13.4,-2.8,52,
994401024,20220113060000,102,인천청,민어탄등표,315,12.9,-3,51,1020
994401024,20220113061000,102,인천청,민어탄등표,302,13.9,-2.9,47,1020
994401024,20220113062000,102,인천청,민어탄등표,316,13.9,-2.9,43,1020
994401024,20220113063000,102,인천청,민어탄등표,309,13.9,-3,41,1020
994401024,20220113064000,102,인천청,민어탄등표,320,12.9,-3,40,1020
994401024,20220113065000,102,인천청,민어탄등표,325,13.9,-3,38,1020
994401024,20220113070000,102,인천청,민어탄등표,303,12.9,-3.1,39,1020
994401024,20220113071000,102,인천청,민어탄등표,324,12.3,-3.3,37,1020
994401024,20220113072000,102,인천청,민어탄등표,321,11.8,-3.4,38,1021
994401024,20220113073000,102,인천청,민어탄등표,309,9.3,-3.5,38,1021
994401024,20220113074000,102,인천청,민어탄등표,307,10.3,-3.5,37,1021
994401024,20220113075000,102,인천청,민어탄등표,307,12.3,-3.4,38,1021
994401024,20220113080000,102,인천청,민어탄등표,298,11.3,-3.2,39,1021
994401024,20220113081000,102,인천청,민어탄등표,316,9.3,-3.4,40,1021
994401024,20220113082000,102,인천청,민어탄등표,293,9.8,-3.4,40,1021
994401024,20220113083000,102,인천청,민어탄등표,298,12.3,-3.4,41,1021
994401024,20220113084000,102,인천청,민어탄등표,303,12.3,-3.1,43,1021
994401024,20220113085000,102,인천청,민어탄등표,312,12.3,-3.1,41,1021
994401024,20220113090000,102,인천청,민어탄등표,302,12.9,-3,39,1021
994401024,20220113091000,102,인천청,민어탄등표,296,14.4,-2.8,38,1021
994401024,20220113092000,102,인천청,민어탄등표,297,13.9,-2.7,39,1021
994401024,20220113093000,102,인천청,민어탄등표,304,13.9,-2.9,37,1022
994401024,20220113094000,102,인천청,민어탄등표,289,10.8,-2.9,37,1021
994401024,20220113095000,102,인천청,민어탄등표,291,13.9,-2.6,39,1022
994401024,20220113100000,102,인천청,민어탄등표,300,12.3,-2.6,39,1022
994401024,20220113101000,102,인천청,민어탄등표,300,11.3,-2.8,38,1022
994401024,20220113102000,102,인천청,민어탄등표,299,10.8,-2.7,40,1022
994401024,20220113103000,102,인천청,민어탄등표,293,11.3,-2.5,39,1022
994401024,20220113104000,102,인천청,민어탄등표,302,13.4,-2.6,34,1022
994401024,20220113105000,102,인천청,민어탄등표,291,12.3,-2.7,34,1022
994401024,20220113110000,102,인천청,민어탄등표,295,12.3,-2.9,32,1022
994401024,20220113111000,102,인천청,민어탄등표,295,12.9,-2.8,35,1022
994401024,20220113112000,102,인천청,민어탄등표,305,10.8,-2.8,38,1022
994401024,20220113113000,102,인천청,민어탄등표,301,12.3,-2.7,39,1022
994401024,20220113114000,102,인천청,민어탄등표,292,12.3,-2.8,38,1022
994401024,20220113115000,102,인천청,민어탄등표,297,11.3,-2.8,40,1022
994401024,20220113120000,102,인천청,민어탄등표,297,13.9,-2.8,40,1022
994401024,20220113121000,102,인천청,민어탄등표,294,11.8,-2.8,39,1022
994401024,20220113122000,102,인천청,민어탄등표,297,12.3,-2.9,40,1022
994401024,20220113123000,102,인천청,민어탄등표,290,11.8,-2.8,42,1022
994401024,20220113124000,102,인천청,민어탄등표,,,,,
994401024,20220113125000,102,인천청,민어탄등표,281,12.9,-2.7,42,
994401024,20220113130000,102,인천청,민어탄등표,,,,,
994401024,20220113131000,102,인천청,민어탄등표,,,,,
994401024,20220113132000,102,인천청,민어탄등표,,,,,
994401024,20220113133000,102,인천청,민어탄등표,,,,,
994401024,20220113134000,102,인천청,민어탄등표,,,,,
994401024,20220113135000,102,인천청,민어탄등표,,,,,
994401024,20220113140000,102,인천청,민어탄등표,,,,,
994401024,20220113141000,102,인천청,민어탄등표,,,,,
994401024,20220113142000,102,인천청,민어탄등표,,,,,
994401024,20220113143000,102,인천청,민어탄등표,,,,,
994401024,20220113144000,102,인천청,민어탄등표,,,,,
994401024,20220113145000,102,인천청,민어탄등표,286,12.3,-2.5,42,1022
994401039,20220113000000,102,인천청,고식이등표,1,6.2,-3.4,43,1020
994401039,20220113001000,102,인천청,고식이등표,,,-3.2,47,1020
994401039,20220113002000,102,인천청,고식이등표,3,6.7,-3.1,43,1020
994401039,20220113003000,102,인천청,고식이등표,350,6.2,-3.4,50,1020
994401039,20220113004000,102,인천청,고식이등표,,,-3.7,60,1020
994401039,20220113005000,102,인천청,고식이등표,1,6.2,-4.5,65,1020
994401039,20220113010000,102,인천청,고식이등표,347,5.7,-4.4,67,1020
994401039,20220113011000,102,인천청,고식이등표,1,5.1,-4.1,64,1019
994401039,20220113012000,102,인천청,고식이등표,355,6.2,-4.4,69,1019
994401039,20220113013000,102,인천청,고식이등표,3,5.7,-4.5,71,1019
994401039,20220113014000,102,인천청,고식이등표,4,6.7,-4.4,74,1019
994401039,20220113015000,102,인천청,고식이등표,359,6.2,-4.6,83,1019
994401039,20220113020000,102,인천청,고식이등표,1,5.7,-5,82,1019
994401039,20220113021000,102,인천청,고식이등표,,,-4.4,64,1019
994401039,20220113022000,102,인천청,고식이등표,359,6.2,-4.4,66,1019
994401039,20220113023000,102,인천청,고식이등표,355,5.1,-4.1,68,1019
994401039,20220113024000,102,인천청,고식이등표,352,4.6,-4.2,68,1019
994401039,20220113025000,102,인천청,고식이등표,,,-4.4,69,1019
994401039,20220113030000,102,인천청,고식이등표,347,6.2,-3.9,66,1019
994401039,20220113031000,102,인천청,고식이등표,358,6.2,-4.7,62,1019
994401039,20220113032000,102,인천청,고식이등표,349,6.2,-3.7,60,1019
994401039,20220113033000,102,인천청,고식이등표,,,-4,57,1019
994401039,20220113034000,102,인천청,고식이등표,338,6.2,-4,58,1019
994401039,20220113035000,102,인천청,고식이등표,331,5.1,-3.8,61,1018
994401039,20220113040000,102,인천청,고식이등표,346,4.6,-3.8,59,1018
994401039,20220113041000,102,인천청,고식이등표,341,4.6,-3.9,56,1018
994401039,20220113042000,102,인천청,고식이등표,349,5.1,-3.6,54,1018
994401039,20220113043000,102,인천청,고식이등표,348,6.2,-3.6,54,1018
994401039,20220113044000,102,인천청,고식이등표,358,7.2,-3.5,53,1018
994401039,20220113045000,102,인천청,고식이등표,332,8.2,-3.3,52,1018
994401039,20220113050000,102,인천청,고식이등표,341,9.3,-3.5,52,1018
994401039,20220113051000,102,인천청,고식이등표,349,10.8,-3.5,55,1018
994401039,20220113052000,102,인천청,고식이등표,342,10.3,-3.7,54,1018
994401039,20220113053000,102,인천청,고식이등표,345,11.8,-3.6,56,1018
994401039,20220113054000,102,인천청,고식이등표,337,11.8,-3.6,53,1018
994401039,20220113055000,102,인천청,고식이등표,327,11.8,-3.7,53,1018
994401039,20220113060000,102,인천청,고식이등표,349,11.8,-4,53,1018
994401039,20220113061000,102,인천청,고식이등표,329,13.4,-4,50,1019
994401039,20220113062000,102,인천청,고식이등표,327,12.9,-4.1,49,1019
994401039,20220113063000,102,인천청,고식이등표,332,11.3,-4.3,50,1019
994401039,20220113064000,102,인천청,고식이등표,332,10.3,-4.6,47,1019
994401039,20220113065000,102,인천청,고식이등표,328,9.8,-4.6,46,1019
994401039,20220113070000,102,인천청,고식이등표,337,8.2,-4.6,43,1019
994401039,20220113071000,102,인천청,고식이등표,337,9.3,-4.3,41,1020
994401039,20220113072000,102,인천청,고식이등표,346,10.3,-4.1,44,1020
994401039,20220113073000,102,인천청,고식이등표,344,11.8,-4.8,40,1020
994401039,20220113074000,102,인천청,고식이등표,326,9.8,-4.6,46,1020
994401039,20220113075000,102,인천청,고식이등표,330,10.3,-4.5,42,1020
994401039,20220113080000,102,인천청,고식이등표,353,9.3,-4.8,43,1020
994401039,20220113081000,102,인천청,고식이등표,321,8.7,-4.4,49,1020
994401039,20220113082000,102,인천청,고식이등표,331,9.3,-4.4,47,1020
994401039,20220113083000,102,인천청,고식이등표,333,9.3,-4.9,48,1020
994401039,20220113084000,102,인천청,고식이등표,328,11.3,-4.8,49,1020
994401039,20220113085000,102,인천청,고식이등표,336,11.8,-4.3,49,1020
994401039,20220113090000,102,인천청,고식이등표,331,12.9,-4.2,58,1020
994401039,20220113091000,102,인천청,고식이등표,320,14.4,-4.5,50,1020
994401039,20220113092000,102,인천청,고식이등표,324,13.4,-3.8,53,1020
994401039,20220113093000,102,인천청,고식이등표,330,13.4,-3.9,51,1020
994401039,20220113094000,102,인천청,고식이등표,322,13.9,-3.8,54,1021
994401039,20220113095000,102,인천청,고식이등표,332,13.9,-4.3,48,1021
994401039,20220113100000,102,인천청,고식이등표,327,13.9,-3.5,49,1021
994401039,20220113101000,102,인천청,고식이등표,331,12.3,-3.6,53,1021
994401039,20220113102000,102,인천청,고식이등표,315,13.4,-3.8,51,1021
994401039,20220113103000,102,인천청,고식이등표,319,12.9,-4.1,54,1021
994401039,20220113104000,102,인천청,고식이등표,317,11.8,-4,51,1021
994401039,20220113105000,102,인천청,고식이등표,319,12.9,-4.1,51,1021
994401039,20220113110000,102,인천청,고식이등표,317,11.8,-3.9,52,1021
994401039,20220113111000,102,인천청,고식이등표,330,12.9,-4.2,49,1021
994401039,20220113112000,102,인천청,고식이등표,329,11.8,-4,51,1021
994401039,20220113113000,102,인천청,고식이등표,312,10.8,-4,51,1021
994401039,20220113114000,102,인천청,고식이등표,310,10.3,-4,48,1021
994401039,20220113115000,102,인천청,고식이등표,,,,,
994401039,20220113120000,102,인천청,고식이등표,332,9.3,-3.7,52,1021
994401039,20220113121000,102,인천청,고식이등표,306,10.8,-4,43,1021
994401039,20220113122000,102,인천청,고식이등표,321,10.3,-4,43,1021
994401039,20220113123000,102,인천청,고식이등표,314,9.8,-3.7,48,1021
994401039,20220113124000,102,인천청,고식이등표,315,9.8,-3.2,53,
994401039,20220113125000,102,인천청,고식이등표,324,10.8,-3.7,49,
